,date,open,high,low,adjClose,value,volume,count,yesterday,close,jdate
335,2020-03-07,4380.0,4380.0,4380.0,4380.0,9024334095000,2060350250,1603699,1000.0,4380.0,1398-12-17
334,2020-03-09,4599.0,4599.0,4599.0,4428.0,11519828145,2504855,2536,4380.0,4599.0,1398-12-19
333,2020-03-10,4649.0,4649.0,4649.0,4510.0,19675748846,4232254,2574,4428.0,4649.0,1398-12-20
332,2020-03-11,4735.0,4735.0,4735.0,4587.0,18387345005,3883283,4551,4510.0,4735.0,1398-12-21
331,2020-03-14,4816.0,4816.0,4816.0,4773.0,42532662928,8831533,7821,4587.0,4816.0,1398-12-24
330,2020-03-15,5011.0,5011.0,5011.0,5011.0,287885773393,57450763,5873,4773.0,5011.0,1398-12-25
329,2020-03-16,5261.0,5261.0,5261.0,5143.0,30344853507,5767887,5461,5011.0,5261.0,1398-12-26
328,2020-03-17,5400.0,5400.0,5400.0,5248.0,23965491600,4438054,4262,5143.0,5400.0,1398-12-27
327,2020-03-18,5510.0,5510.0,5510.0,5372.0,28414254520,5156852,4907,5248.0,5510.0,1398-12-28
326,2020-03-24,5640.0,5640.0,5640.0,5486.0,22996671360,4077424,3875,5372.0,5640.0,1399-01-05
325,2020-03-25,5760.0,5760.0,5760.0,5620.0,27045521280,4695403,4374,5486.0,5760.0,1399-01-06
324,2020-03-28,5901.0,5901.0,5901.0,5776.0,31453799349,5330249,5028,5620.0,5901.0,1399-01-09
323,2020-03-29,6064.0,6064.0,6064.0,5967.0,38584049520,6362805,5934,5776.0,6064.0,1399-01-10
322,2020-03-30,6265.0,6265.0,6265.0,6164.0,39753091490,6345266,6102,5967.0,6265.0,1399-01-11
321,2020-04-04,6472.0,6472.0,6472.0,6389.0,45343414480,7006090,6617,6164.0,6472.0,1399-01-16
320,2020-04-05,6708.0,6708.0,6708.0,6572.0,36955203792,5509124,5240,6389.0,6708.0,1399-01-17
319,2020-04-06,6900.0,7245.0,6900.0,7219.0,164500707870,22787680,16610,6572.0,7245.0,1399-01-18
318,2020-04-07,7579.0,7579.0,7579.0,7579.0,157508740961,20782259,21117,7219.0,7579.0,1399-01-19
317,2020-04-08,7957.0,7957.0,7957.0,7957.0,173868470656,21851008,25112,7579.0,7957.0,1399-01-20
316,2020-04-11,8354.0,8354.0,8354.0,8354.0,91959052598,11007787,10651,7957.0,8354.0,1399-01-23
315,2020-04-12,8771.0,8771.0,8771.0,8674.0,64428801402,7345662,7201,8354.0,8771.0,1399-01-24
314,2020-04-13,9107.0,9107.0,8241.0,8868.0,2560101797382,288680114,166526,8674.0,8680.0,1399-01-25
313,2020-04-14,8425.0,8435.0,8425.0,8425.0,247028155975,29320847,18401,8868.0,8425.0,1399-01-26
312,2020-04-15,8425.0,8820.0,8004.0,8396.0,2228930056171,265477778,179369,8425.0,8570.0,1399-01-27
311,2020-04-18,8815.0,8815.0,8815.0,8815.0,404011636350,45832290,22288,8396.0,8815.0,1399-01-30
310,2020-04-19,9255.0,9255.0,8375.0,8973.0,2082596990202,232092903,118577,8815.0,8721.0,1399-01-31
309,2020-04-20,8740.0,9421.0,8704.0,9414.0,666190707187,70762474,35077,8973.0,9421.0,1399-02-01
308,2020-04-21,9884.0,9884.0,9884.0,9884.0,499998023588,50586607,15934,9414.0,9884.0,1399-02-02
307,2020-04-22,10378.0,10378.0,10378.0,10378.0,1577170283282,151972469,25668,9884.0,10378.0,1399-02-03
306,2020-04-25,10896.0,10896.0,10896.0,10896.0,573725284320,52654670,9364,10378.0,10896.0,1399-02-06
